alpha, beta, c, latent_features, steps, NDCG
0.0001, 0.0001, 10, 30, 100, 0.33308125558317364
0.0001, 0.0001, 10, 30, 150, 0.28221395918505043
0.0001, 0.0001, 10, 30, 200, 0.3091943247126233
0.0001, 0.0001, 10, 30, 250, 0.30430554948484745
0.0001, 0.0001, 10, 50, 100, 0.331631294395444
0.0001, 0.0001, 10, 50, 150, 0.2842416894823587
0.0001, 0.0001, 10, 50, 200, 0.313423326287409
0.0001, 0.0001, 10, 50, 250, 0.2949289717188005
0.0001, 0.0001, 10, 70, 100, 0.3007575919722692
0.0001, 0.0001, 10, 70, 150, 0.31074766684132177
0.0001, 0.0001, 10, 70, 200, 0.2626550452317656
0.0001, 0.0001, 10, 70, 250, 0.2912697072600026
0.0001, 0.0001, 10, 90, 100, 0.3398194777975511
0.0001, 0.0001, 10, 90, 150, 0.28426010134656965
0.0001, 0.0001, 10, 90, 200, 0.3092686528757404
0.0001, 0.0001, 10, 90, 250, 0.307779069218993
0.0001, 0.0001, 10, 110, 100, 0.2986810723269764
0.0001, 0.0001, 10, 110, 150, 0.29276035043012916
0.0001, 0.0001, 10, 110, 200, 0.2914869692020151
0.0001, 0.0001, 10, 110, 250, 0.27559874763319847
0.0001, 0.0001, 1, 3, 100, 0.33797516177384
0.0001, 0.0001, 1, 3, 150, 0.31103898302191896
0.0001, 0.0001, 1, 3, 200, 0.3270475650985391
0.0001, 0.0001, 1, 3, 250, 0.32152528524288676
0.0001, 0.0001, 1, 10, 100, 0.397892867293195
0.0001, 0.0001, 1, 10, 150, 0.3614025096493742
0.0001, 0.0001, 1, 10, 200, 0.4164854669344167
0.0001, 0.0001, 1, 10, 250, 0.3848211164046805
0.0001, 0.0001, 1, 30, 100, 0.3439921865754769
0.0001, 0.0001, 1, 30, 150, 0.2973915021176131
0.0001, 0.0001, 1, 30, 200, 0.30584769664436195
0.0001, 0.0001, 1, 30, 250, 0.33310539571976877
0.0001, 0.0001, 1, 50, 100, 0.3032201916343725
0.0001, 0.0001, 1, 50, 150, 0.28346807708292665
0.0001, 0.0001, 1, 50, 200, 0.2603252033786046
0.0001, 0.0001, 1, 50, 250, 0.24869887096215104
0.0001, 0.0001, 1, 70, 100, 0.298773508435703
0.0001, 0.0001, 1, 70, 150, 0.2904680517342976
0.0001, 0.0001, 1, 70, 200, 0.28881298985205567
0.0001, 0.0001, 1, 70, 250, 0.2113998567796943
0.0001, 0.0001, 1, 90, 100, 0.325815804807074
0.0001, 0.0001, 1, 90, 150, 0.28437382131483996
0.0001, 0.0001, 1, 90, 200, 0.29254438814554523
0.0001, 0.0001, 1, 90, 250, 0.27688966830590983
0.0001, 0.0001, 1, 110, 100, 0.33852422389380415
0.0001, 0.0001, 1, 110, 150, 0.32226784390138213
0.0001, 0.0001, 1, 110, 200, 0.306640823172452
0.0001, 0.0001, 1, 110, 250, 0.27557934922787775
0.0001, 0.0001, 0.1, 3, 100, 0.32419923090965824
0.0001, 0.0001, 0.1, 3, 150, 0.3495773046358978
0.0001, 0.0001, 0.1, 3, 200, 0.3161714706352636
0.0001, 0.0001, 0.1, 3, 250, 0.3165111609311164
0.0001, 0.0001, 0.1, 10, 100, 0.37984660879822113
0.0001, 0.0001, 0.1, 10, 150, 0.4007105445004278
0.0001, 0.0001, 0.1, 10, 200, 0.41078817238525667
0.0001, 0.0001, 0.1, 10, 250, 0.370161702937589
0.0001, 0.0001, 0.1, 30, 100, 0.28036453786037785
0.0001, 0.0001, 0.1, 30, 150, 0.2813389898513552
0.0001, 0.0001, 0.1, 30, 200, 0.25776620844889103
0.0001, 0.0001, 0.1, 30, 250, 0.26428460636079165
0.0001, 0.0001, 0.1, 50, 100, 0.23357221978544446
0.0001, 0.0001, 0.1, 50, 150, 0.22825061543454106
0.0001, 0.0001, 0.1, 50, 200, 0.2261460714632093
0.0001, 0.0001, 0.1, 50, 250, 0.2139793599285992
0.0001, 0.0001, 0.1, 70, 100, 0.2546484977655673
0.0001, 0.0001, 0.1, 70, 150, 0.24002272091606458
0.0001, 0.0001, 0.1, 70, 200, 0.2315606407631196
0.0001, 0.0001, 0.1, 70, 250, 0.22060355481897553
0.0001, 0.0001, 0.1, 90, 100, 0.2612847861014658
0.0001, 0.0001, 0.1, 90, 150, 0.28118147955384765
0.0001, 0.0001, 0.1, 90, 200, 0.21142608964631404
0.0001, 0.0001, 0.1, 90, 250, 0.19426791422629872
0.0001, 0.0001, 0.1, 110, 100, 0.2343669020271821
0.0001, 0.0001, 0.1, 110, 150, 0.23751955006778236
0.0001, 0.0001, 0.1, 110, 200, 0.24774494616520634
0.0001, 0.0001, 0.1, 110, 250, 0.22942546947964423
0.0001, 0.0001, 0.01, 3, 100, 0.3213863407003229
0.0001, 0.0001, 0.01, 3, 150, 0.29961694280740714
0.0001, 0.0001, 0.01, 3, 200, 0.31378853879312557
0.0001, 0.0001, 0.01, 3, 250, 0.3021227798246159
0.0001, 0.0001, 0.01, 10, 100, 0.3340209833908006
0.0001, 0.0001, 0.01, 10, 150, 0.4046220276950062
0.0001, 0.0001, 0.01, 10, 200, 0.4028809892137831
0.0001, 0.0001, 0.01, 10, 250, 0.42408865812436886
0.0001, 0.0001, 0.01, 30, 100, 0.26128196648687074
0.0001, 0.0001, 0.01, 30, 150, 0.2803222068185576
0.0001, 0.0001, 0.01, 30, 200, 0.26914768541108025
0.0001, 0.0001, 0.01, 30, 250, 0.27186860292003856
0.0001, 0.0001, 0.01, 50, 100, 0.2428039404276184
0.0001, 0.0001, 0.01, 50, 150, 0.24409548446742066
0.0001, 0.0001, 0.01, 50, 200, 0.2243581127163321
0.0001, 0.0001, 0.01, 50, 250, 0.1948005669112598
0.0001, 0.0001, 0.01, 70, 100, 0.247047661031726
0.0001, 0.0001, 0.01, 70, 150, 0.25836123384745613
0.0001, 0.0001, 0.01, 70, 200, 0.22003162146206923
0.0001, 0.0001, 0.01, 70, 250, 0.19975053157325168
0.0001, 0.0001, 0.01, 90, 100, 0.25571914960228737
0.0001, 0.0001, 0.01, 90, 150, 0.24572882812920388
0.0001, 0.0001, 0.01, 90, 200, 0.21687401404364315
0.0001, 0.0001, 0.01, 90, 250, 0.21166735640255982
0.0001, 0.0001, 0.01, 110, 100, 0.2317429825417553
0.0001, 0.0001, 0.01, 110, 150, 0.21527501314370523
0.0001, 0.0001, 0.01, 110, 200, 0.23893826715324473
0.0001, 0.0001, 0.01, 110, 250, 0.22163188696916136
0.0001, 1e-06, 100, 3, 100, 0.3131067834224548
0.0001, 1e-06, 100, 3, 150, 0.33852403434621453
0.0001, 1e-06, 100, 3, 200, 0.30682101670796463
0.0001, 1e-06, 100, 3, 250, 0.3024873767587032
0.0001, 1e-06, 100, 10, 100, 0.3298118117418707
0.0001, 1e-06, 100, 10, 150, 0.33759118195034504
0.0001, 1e-06, 100, 10, 200, 0.37536962649293093
0.0001, 1e-06, 100, 10, 250, 0.34100759721102003
0.0001, 1e-06, 100, 30, 100, 0.34195468211580193
0.0001, 1e-06, 100, 30, 150, 0.3485522411842791
0.0001, 1e-06, 100, 30, 200, 0.33606024075753915
0.0001, 1e-06, 100, 30, 250, 0.3646816121779574
0.0001, 1e-06, 100, 50, 100, 0.3291788833683406
0.0001, 1e-06, 100, 50, 150, 0.3241414592046614
0.0001, 1e-06, 100, 50, 200, 0.3035748860883965
0.0001, 1e-06, 100, 50, 250, 0.32937668311069707
0.0001, 1e-06, 100, 70, 100, 0.29827609069040556
0.0001, 1e-06, 100, 70, 150, 0.3017108844514092
0.0001, 1e-06, 100, 70, 200, 0.26097738741745596
0.0001, 1e-06, 100, 70, 250, 0.2769063986230351
0.0001, 1e-06, 100, 90, 100, 0.30786084970760696
0.0001, 1e-06, 100, 90, 150, 0.2990771694335535
0.0001, 1e-06, 100, 90, 200, 0.28650779602490883
0.0001, 1e-06, 100, 90, 250, 0.26557933735965283
0.0001, 1e-06, 100, 110, 100, 0.3319035851797608
0.0001, 1e-06, 100, 110, 150, 0.3406522891061953
0.0001, 1e-06, 100, 110, 200, 0.3561558211310695
0.0001, 1e-06, 100, 110, 250, 0.27861939776885913
0.0001, 1e-06, 10, 3, 100, 0.3266086483783712
0.0001, 1e-06, 10, 3, 150, 0.3078268446084486
0.0001, 1e-06, 10, 3, 200, 0.3172448882560749
0.0001, 1e-06, 10, 3, 250, 0.30307084889753133
0.0001, 1e-06, 10, 10, 100, 0.394829743601919
0.0001, 1e-06, 10, 10, 150, 0.40043413494099656
0.0001, 1e-06, 10, 10, 200, 0.3993518170166583
0.0001, 1e-06, 10, 10, 250, 0.3976372043443849
0.0001, 1e-06, 10, 30, 100, 0.31535477674471346
0.0001, 1e-06, 10, 30, 150, 0.30390641548249603
0.0001, 1e-06, 10, 30, 200, 0.28402419379448096
0.0001, 1e-06, 10, 30, 250, 0.30941068998104515
0.0001, 1e-06, 10, 50, 100, 0.26863679673815455
0.0001, 1e-06, 10, 50, 150, 0.22834820199469646
0.0001, 1e-06, 10, 50, 200, 0.21828491017448315
0.0001, 1e-06, 10, 50, 250, 0.18355128377730862
0.0001, 1e-06, 10, 70, 100, 0.23803348773604546
0.0001, 1e-06, 10, 70, 150, 0.2041940246055539
0.0001, 1e-06, 10, 70, 200, 0.1883719598951062
0.0001, 1e-06, 10, 70, 250, 0.16216314597770157
0.0001, 1e-06, 10, 90, 100, 0.2722896036408265
0.0001, 1e-06, 10, 90, 150, 0.20982334229721364
0.0001, 1e-06, 10, 90, 200, 0.20020075224772702
0.0001, 1e-06, 10, 90, 250, 0.1980609711404794
0.0001, 1e-06, 10, 110, 100, 0.30189063579838277
0.0001, 1e-06, 10, 110, 150, 0.2564811701807036
0.0001, 1e-06, 10, 110, 200, 0.2544877183579232
0.0001, 1e-06, 10, 110, 250, 0.19862905945399867
0.0001, 1e-06, 1, 3, 100, 0.32058869699030756
0.0001, 1e-06, 1, 3, 150, 0.328300768437682
0.0001, 1e-06, 1, 3, 200, 0.31869577451507186
0.0001, 1e-06, 1, 3, 250, 0.30418258593571057
0.0001, 1e-06, 1, 10, 100, 0.3762527242390774
0.0001, 1e-06, 1, 10, 150, 0.38139108540721856
0.0001, 1e-06, 1, 10, 200, 0.3705404687582465
0.0001, 1e-06, 1, 10, 250, 0.4012580009120778
0.0001, 1e-06, 1, 30, 100, 0.25149006508554406
0.0001, 1e-06, 1, 30, 150, 0.28585412946554567
0.0001, 1e-06, 1, 30, 200, 0.23362286003269608
0.0001, 1e-06, 1, 30, 250, 0.24727071388157565
0.0001, 1e-06, 1, 50, 100, 0.24214850321448164
0.0001, 1e-06, 1, 50, 150, 0.23902547283071715
0.0001, 1e-06, 1, 50, 200, 0.19558070628133703
0.0001, 1e-06, 1, 50, 250, 0.19220169356454694
0.0001, 1e-06, 1, 70, 100, 0.232078384735808
0.0001, 1e-06, 1, 70, 150, 0.22012869502808743
0.0001, 1e-06, 1, 70, 200, 0.19300887797936783
0.0001, 1e-06, 1, 70, 250, 0.17803835937841406
0.0001, 1e-06, 1, 90, 100, 0.21248991298291423
0.0001, 1e-06, 1, 90, 150, 0.23244130417768505
0.0001, 1e-06, 1, 90, 200, 0.20723116312954656
0.0001, 1e-06, 1, 90, 250, 0.20070887128276194
0.0001, 1e-06, 1, 110, 100, 0.2814205264818397
0.0001, 1e-06, 1, 110, 150, 0.21914737433391487
0.0001, 1e-06, 1, 110, 200, 0.20217286771810483
0.0001, 1e-06, 1, 110, 250, 0.20747448913414285
0.0001, 1e-06, 0.1, 3, 100, 0.3385958633010565
0.0001, 1e-06, 0.1, 3, 150, 0.33331974748862053
0.0001, 1e-06, 0.1, 3, 200, 0.3294264863918117
0.0001, 1e-06, 0.1, 3, 250, 0.3377193524690202
0.0001, 1e-06, 0.1, 10, 100, 0.41053019090367554
0.0001, 1e-06, 0.1, 10, 150, 0.3839560611013128
0.0001, 1e-06, 0.1, 10, 200, 0.40634081517526943
0.0001, 1e-06, 0.1, 10, 250, 0.3991817266477512
0.0001, 1e-06, 0.1, 30, 100, 0.2628562252834536
0.0001, 1e-06, 0.1, 30, 150, 0.248718536865779
0.0001, 1e-06, 0.1, 30, 200, 0.21941452972735132
0.0001, 1e-06, 0.1, 30, 250, 0.2450246174980568
0.0001, 1e-06, 0.1, 50, 100, 0.23624807951594357
0.0001, 1e-06, 0.1, 50, 150, 0.19152771576283936
0.0001, 1e-06, 0.1, 50, 200, 0.19049285127334503
0.0001, 1e-06, 0.1, 50, 250, 0.20831261191284858
0.0001, 1e-06, 0.1, 70, 100, 0.24014907149096631
0.0001, 1e-06, 0.1, 70, 150, 0.21788169428794862
0.0001, 1e-06, 0.1, 70, 200, 0.21282065109107998
0.0001, 1e-06, 0.1, 70, 250, 0.19220554681507993
0.0001, 1e-06, 0.1, 90, 100, 0.23373274278739328
0.0001, 1e-06, 0.1, 90, 150, 0.23246097588745038
0.0001, 1e-06, 0.1, 90, 200, 0.22360274454641574
0.0001, 1e-06, 0.1, 90, 250, 0.21328860531697968
0.0001, 1e-06, 0.1, 110, 100, 0.2763614919478003
0.0001, 1e-06, 0.1, 110, 150, 0.22817552171348032
0.0001, 1e-06, 0.1, 110, 200, 0.2080254101115769
0.0001, 1e-06, 0.1, 110, 250, 0.1819689956261892
0.0001, 1e-06, 0.01, 3, 100, 0.3171750468491749
0.0001, 1e-06, 0.01, 3, 150, 0.32197926517546577
0.0001, 1e-06, 0.01, 3, 200, 0.3003666156052991
0.0001, 1e-06, 0.01, 3, 250, 0.3099949766678036
0.0001, 1e-06, 0.01, 10, 100, nan
0.0001, 1e-06, 0.01, 10, 150, nan
0.0001, 1e-06, 0.01, 10, 200, nan
0.0001, 1e-06, 0.01, 10, 250, nan
0.0001, 1e-06, 0.01, 30, 100, 0.27113040733178845
0.0001, 1e-06, 0.01, 30, 150, 0.2501423599896611
0.0001, 1e-06, 0.01, 30, 200, 0.22497722593084338
0.0001, 1e-06, 0.01, 30, 250, 0.24422097080285618
0.0001, 1e-06, 0.01, 50, 100, 0.24886867427593176
0.0001, 1e-06, 0.01, 50, 150, 0.19393921195171085
0.0001, 1e-06, 0.01, 50, 200, 0.18498316595429995
0.0001, 1e-06, 0.01, 50, 250, 0.17100747706174907
0.0001, 1e-06, 0.01, 70, 100, 0.24304910722795992
0.0001, 1e-06, 0.01, 70, 150, 0.2050463515148715
0.0001, 1e-06, 0.01, 70, 200, 0.1933571896154572
0.0001, 1e-06, 0.01, 70, 250, 0.18606318078222422
0.0001, 1e-06, 0.01, 90, 100, 0.22879979084700663
0.0001, 1e-06, 0.01, 90, 150, 0.2033703640576897
0.0001, 1e-06, 0.01, 90, 200, 0.18148664041679413
0.0001, 1e-06, 0.01, 90, 250, 0.20408509022704788
0.0001, 1e-06, 0.01, 110, 100, 0.24746621808359717
0.0001, 1e-06, 0.01, 110, 150, 0.24033803525660577
0.0001, 1e-06, 0.01, 110, 200, 0.2091313699417622
0.0001, 1e-06, 0.01, 110, 250, 0.2202972325020335
1e-06, 100, 100, 3, 100, 0.31743021176821323
1e-06, 100, 100, 3, 150, 0.33106855975450417
1e-06, 100, 100, 3, 200, 0.3096159789135289
1e-06, 100, 100, 3, 250, 0.3166141633658025
1e-06, 100, 100, 10, 100, 0.32182907168914476
1e-06, 100, 100, 10, 150, 0.3017014875193472
1e-06, 100, 100, 10, 200, 0.3292654080183688
1e-06, 100, 100, 10, 250, 0.3116633211960178
1e-06, 100, 100, 30, 100, 0.30788106536828874
1e-06, 100, 100, 30, 150, 0.31359552553980835
1e-06, 100, 100, 30, 200, 0.3267797953735099
1e-06, 100, 100, 30, 250, 0.3025781266040226
1e-06, 100, 100, 50, 100, 0.32062330463768196
1e-06, 100, 100, 50, 150, 0.3394156291490833
1e-06, 100, 100, 50, 200, 0.3295719222312565
1e-06, 100, 100, 50, 250, 0.3035680917840305
1e-06, 100, 100, 70, 100, 0.33973262866523846
1e-06, 100, 100, 70, 150, 0.30937793685239556
1e-06, 100, 100, 70, 200, 0.3395923317275617
1e-06, 100, 100, 70, 250, 0.33678886673999836
1e-06, 100, 100, 90, 100, 0.3252151139930886
1e-06, 100, 100, 90, 150, 0.3210433908449787
1e-06, 100, 100, 90, 200, 0.3133904781487205
1e-06, 100, 100, 90, 250, 0.3260731706471851
1e-06, 100, 100, 110, 100, 0.3350720108772764
1e-06, 100, 100, 110, 150, 0.33905982674145035
1e-06, 100, 100, 110, 200, 0.31455363129281866
1e-06, 100, 100, 110, 250, 0.3242191008895033
1e-06, 100, 10, 3, 100, 0.34100678580235466
1e-06, 100, 10, 3, 150, 0.33354020263506334
1e-06, 100, 10, 3, 200, 0.31253613317152346
1e-06, 100, 10, 3, 250, 0.3152217866504161
1e-06, 100, 10, 10, 100, 0.3171808680318684
1e-06, 100, 10, 10, 150, 0.31320402599232056
1e-06, 100, 10, 10, 200, 0.2992584148662998
1e-06, 100, 10, 10, 250, 0.3218966414025083
1e-06, 100, 10, 30, 100, 0.3191810834347482
1e-06, 100, 10, 30, 150, 0.3222263101198759
1e-06, 100, 10, 30, 200, 0.3399542968105852
1e-06, 100, 10, 30, 250, 0.3019113575998232
1e-06, 100, 10, 50, 100, 0.32444309768794694
1e-06, 100, 10, 50, 150, 0.31217336966572684
1e-06, 100, 10, 50, 200, 0.3241678232781555
1e-06, 100, 10, 50, 250, 0.343549598018974
1e-06, 100, 10, 70, 100, 0.34685497437082313
1e-06, 100, 10, 70, 150, 0.3415269581475166
1e-06, 100, 10, 70, 200, 0.3264935636708023
1e-06, 100, 10, 70, 250, 0.31487522204574714
1e-06, 100, 10, 90, 100, 0.3074532827734542
1e-06, 100, 10, 90, 150, 0.3238059546017073
1e-06, 100, 10, 90, 200, 0.3313114250466942
1e-06, 100, 10, 90, 250, 0.32102743895971836
1e-06, 100, 10, 110, 100, 0.34290313276513634
1e-06, 100, 10, 110, 150, 0.3364322770712079
1e-06, 100, 10, 110, 200, 0.3259866822947531
1e-06, 100, 10, 110, 250, 0.32621227311292195
1e-06, 100, 1, 3, 100, 0.14081178486212834
1e-06, 100, 1, 3, 150, 0.12347461423246257
1e-06, 100, 1, 3, 200, 0.11836782254532897
1e-06, 100, 1, 3, 250, 0.1271212872516383
1e-06, 100, 1, 10, 100, 0.14543196594560723
1e-06, 100, 1, 10, 150, 0.14968871190680472
1e-06, 100, 1, 10, 200, 0.13370432006010705
1e-06, 100, 1, 10, 250, 0.1290802570920191
1e-06, 100, 1, 30, 100, 0.15451417954524016
1e-06, 100, 1, 30, 150, 0.14127408944825515
1e-06, 100, 1, 30, 200, 0.1274454712843828
1e-06, 100, 1, 30, 250, 0.1309834925735269
1e-06, 100, 1, 50, 100, 0.1379932730294275
1e-06, 100, 1, 50, 150, 0.14079231178280394
1e-06, 100, 1, 50, 200, 0.14417582257994296
1e-06, 100, 1, 50, 250, 0.1447279919665876
1e-06, 100, 1, 70, 100, 0.15682752947870518
1e-06, 100, 1, 70, 150, 0.12508025779243814
1e-06, 100, 1, 70, 200, 0.12031724935039848
1e-06, 100, 1, 70, 250, 0.14753849422659218
1e-06, 100, 1, 90, 100, 0.12828789553825395
1e-06, 100, 1, 90, 150, 0.09493547116810669
1e-06, 100, 1, 90, 200, 0.13450222179598723
1e-06, 100, 1, 90, 250, 0.11892616683197808
1e-06, 100, 1, 110, 100, 0.13988938364840156
1e-06, 100, 1, 110, 150, 0.12985493563194933
1e-06, 100, 1, 110, 200, 0.13070384000608337
1e-06, 100, 1, 110, 250, 0.13882934997307822
1e-06, 100, 0.1, 3, 100, 0.15238966819689675
1e-06, 100, 0.1, 3, 150, 0.12599961052863315
1e-06, 100, 0.1, 3, 200, 0.13241354386399617
1e-06, 100, 0.1, 3, 250, 0.14251979207748172
1e-06, 100, 0.1, 10, 100, 0.1330187107700826
1e-06, 100, 0.1, 10, 150, 0.12059903893598242
1e-06, 100, 0.1, 10, 200, 0.11895284380050523
1e-06, 100, 0.1, 10, 250, 0.1368907326452835
1e-06, 100, 0.1, 30, 100, 0.12169905312468923
1e-06, 100, 0.1, 30, 150, 0.15018761433895558
1e-06, 100, 0.1, 30, 200, 0.12079242996362678
1e-06, 100, 0.1, 30, 250, 0.1379224714680206
1e-06, 100, 0.1, 50, 100, 0.14580259223037423
1e-06, 100, 0.1, 50, 150, 0.1428314430221248
1e-06, 100, 0.1, 50, 200, 0.13798987587258735
1e-06, 100, 0.1, 50, 250, 0.1367049844340052
1e-06, 100, 0.1, 70, 100, 0.12310805497297571
1e-06, 100, 0.1, 70, 150, 0.12289251416201562
1e-06, 100, 0.1, 70, 200, 0.14702778198034483
1e-06, 100, 0.1, 70, 250, 0.1405117812817112
1e-06, 100, 0.1, 90, 100, 0.1282916283683183
1e-06, 100, 0.1, 90, 150, 0.13706423913085405
1e-06, 100, 0.1, 90, 200, 0.12247733212676103
1e-06, 100, 0.1, 90, 250, 0.11727277141190197
1e-06, 100, 0.1, 110, 100, 0.14512663400700637
1e-06, 100, 0.1, 110, 150, 0.11805589223209197
1e-06, 100, 0.1, 110, 200, 0.13619962205268313
1e-06, 100, 0.1, 110, 250, 0.13024570759193696
1e-06, 100, 0.01, 3, 100, 0.12301687392152483
1e-06, 100, 0.01, 3, 150, 0.1309451081088545
1e-06, 100, 0.01, 3, 200, 0.12948191325817557
1e-06, 100, 0.01, 3, 250, 0.13104522852402323
1e-06, 100, 0.01, 10, 100, 0.135238535699586
1e-06, 100, 0.01, 10, 150, 0.11460055635018948
1e-06, 100, 0.01, 10, 200, 0.13026073622053816
1e-06, 100, 0.01, 10, 250, 0.10446680912070415
1e-06, 100, 0.01, 30, 100, 0.1412832091918409
1e-06, 100, 0.01, 30, 150, 0.14068922790563687
1e-06, 100, 0.01, 30, 200, 0.1317594781964365
1e-06, 100, 0.01, 30, 250, 0.13344345436801885
1e-06, 100, 0.01, 50, 100, 0.14399823690844757
1e-06, 100, 0.01, 50, 150, 0.13443477634649453
1e-06, 100, 0.01, 50, 200, 0.1382208510095199
1e-06, 100, 0.01, 50, 250, 0.14863203780108722
1e-06, 100, 0.01, 70, 100, 0.1519614125939686
1e-06, 100, 0.01, 70, 150, 0.14092636191278085
1e-06, 100, 0.01, 70, 200, 0.1378158261397208
1e-06, 100, 0.01, 70, 250, 0.13857218371113805
1e-06, 100, 0.01, 90, 100, 0.1449551802842891
1e-06, 100, 0.01, 90, 150, 0.12483002592161173
1e-06, 100, 0.01, 90, 200, 0.1140872856050814
1e-06, 100, 0.01, 90, 250, 0.11392187775034313
1e-06, 100, 0.01, 110, 100, 0.12474803479448798
1e-06, 100, 0.01, 110, 150, 0.13932149388267714
1e-06, 100, 0.01, 110, 200, 0.12702913930238552
1e-06, 100, 0.01, 110, 250, 0.130281488047415
1e-06, 1, 100, 3, 100, 0.32523041975969447
1e-06, 1, 100, 3, 150, 0.34335096563031164
1e-06, 1, 100, 3, 200, 0.30303504073047693
1e-06, 1, 100, 3, 250, 0.3282576492275379
1e-06, 1, 100, 10, 100, 0.30911602651948905
1e-06, 1, 100, 10, 150, 0.34402771727667686
1e-06, 1, 100, 10, 200, 0.3340169204623634
1e-06, 1, 100, 10, 250, 0.33320454996243853
1e-06, 1, 100, 30, 100, 0.30021317879821185
1e-06, 1, 100, 30, 150, 0.3066557887425021
1e-06, 1, 100, 30, 200, 0.322793218219896
1e-06, 1, 100, 30, 250, 0.3073993116754304
1e-06, 1, 100, 50, 100, 0.3280838567383887
1e-06, 1, 100, 50, 150, 0.32467357523777757
1e-06, 1, 100, 50, 200, 0.2956987773991869
1e-06, 1, 100, 50, 250, 0.33364740118091474
1e-06, 1, 100, 70, 100, 0.32231000920024494
1e-06, 1, 100, 70, 150, 0.32571115073688434
1e-06, 1, 100, 70, 200, 0.3256958383932578
1e-06, 1, 100, 70, 250, 0.3152520443885255
1e-06, 1, 100, 90, 100, 0.3461048060466586
1e-06, 1, 100, 90, 150, 0.31170234440860456
1e-06, 1, 100, 90, 200, 0.3241669632785731
1e-06, 1, 100, 90, 250, 0.3142300438827696
1e-06, 1, 100, 110, 100, 0.3190323147136829
1e-06, 1, 100, 110, 150, 0.3220544559128855
1e-06, 1, 100, 110, 200, 0.32755357713787875
1e-06, 1, 100, 110, 250, 0.319034292596866
1e-06, 1, 10, 3, 100, 0.2966482213722112
1e-06, 1, 10, 3, 150, 0.3356209282288048
1e-06, 1, 10, 3, 200, 0.30656521990611485
1e-06, 1, 10, 3, 250, 0.33310614653478526
1e-06, 1, 10, 10, 100, 0.3197137982948986
1e-06, 1, 10, 10, 150, 0.32761449848454194
1e-06, 1, 10, 10, 200, 0.32310823921948767
1e-06, 1, 10, 10, 250, 0.3094018620419866
1e-06, 1, 10, 30, 100, 0.34043540115382
1e-06, 1, 10, 30, 150, 0.33123740438957083
1e-06, 1, 10, 30, 200, 0.33047584034577876
1e-06, 1, 10, 30, 250, 0.31188700317020196
1e-06, 1, 10, 50, 100, 0.3190979081713411
1e-06, 1, 10, 50, 150, 0.3378625209429347
1e-06, 1, 10, 50, 200, 0.3062087055459601
1e-06, 1, 10, 50, 250, 0.33121107146536927
1e-06, 1, 10, 70, 100, 0.32877720380922026
1e-06, 1, 10, 70, 150, 0.31188630925594957
1e-06, 1, 10, 70, 200, 0.3148140857880301
1e-06, 1, 10, 70, 250, 0.3273648607467162
1e-06, 1, 10, 90, 100, 0.32437663036246484
1e-06, 1, 10, 90, 150, 0.32022316103476883
1e-06, 1, 10, 90, 200, 0.31675651598480986
1e-06, 1, 10, 90, 250, 0.3233138090905807
1e-06, 1, 10, 110, 100, 0.2960075717451715
1e-06, 1, 10, 110, 150, 0.31945786269267396
1e-06, 1, 10, 110, 200, 0.3230744942968876
1e-06, 1, 10, 110, 250, 0.3047982950586534
1e-06, 1, 1, 3, 100, 0.33246611146797717
1e-06, 1, 1, 3, 150, 0.3265198325020895
1e-06, 1, 1, 3, 200, 0.3237147877742273
1e-06, 1, 1, 3, 250, 0.34119875956288026
1e-06, 1, 1, 10, 100, 0.3352801786897939
1e-06, 1, 1, 10, 150, 0.3256092305849416
1e-06, 1, 1, 10, 200, 0.33055914854257407
1e-06, 1, 1, 10, 250, 0.3252242511486357
1e-06, 1, 1, 30, 100, 0.3388656895339398
1e-06, 1, 1, 30, 150, 0.3289999074906527
1e-06, 1, 1, 30, 200, 0.3136044278098904
1e-06, 1, 1, 30, 250, 0.33560234849871035
1e-06, 1, 1, 50, 100, 0.3561374610782414
1e-06, 1, 1, 50, 150, 0.3240015521355653
1e-06, 1, 1, 50, 200, 0.3183070551276717
1e-06, 1, 1, 50, 250, 0.3383041997199399
1e-06, 1, 1, 70, 100, 0.3186567154704406
1e-06, 1, 1, 70, 150, 0.3226309005460066
1e-06, 1, 1, 70, 200, 0.3206813856429418
1e-06, 1, 1, 70, 250, 0.3254477080151004
1e-06, 1, 1, 90, 100, 0.33822131014951934
1e-06, 1, 1, 90, 150, 0.3548073086807387
1e-06, 1, 1, 90, 200, 0.3678549491938803
1e-06, 1, 1, 90, 250, 0.3188090210733541
1e-06, 1, 1, 110, 100, 0.32270458716107714
1e-06, 1, 1, 110, 150, 0.3139523435658403
1e-06, 1, 1, 110, 200, 0.33435438405380474
1e-06, 1, 1, 110, 250, 0.33556471510050395
1e-06, 1, 0.1, 3, 100, 0.1389142937944936
1e-06, 1, 0.1, 3, 150, 0.15227771815460045
1e-06, 1, 0.1, 3, 200, 0.13584837958777732
1e-06, 1, 0.1, 3, 250, 0.12129018949996836
1e-06, 1, 0.1, 10, 100, 0.13212040140179745
1e-06, 1, 0.1, 10, 150, 0.140307553714655
1e-06, 1, 0.1, 10, 200, 0.13154908488299366
1e-06, 1, 0.1, 10, 250, 0.15102985780581263
1e-06, 1, 0.1, 30, 100, 0.13553512042762514
1e-06, 1, 0.1, 30, 150, 0.13022225240392016
1e-06, 1, 0.1, 30, 200, 0.1302125909019142
