alpha, beta, latent_features, steps, C, NDCG
1e-06, 1e-06, 10, 1, 0.01, 0.2542504641750096
1e-06, 1e-06, 10, 1, 0.001, 0.26700331497901486
1e-06, 1e-06, 10, 1, 0.0001, 0.18880078527448302
1e-06, 1e-06, 10, 1, 1e-05, 0.1955893883797441
1e-06, 1e-06, 10, 1, 1e-06, 0.2427694858151495
1e-06, 1e-06, 10, 1, 0, 0.20592885289842974
1e-06, 1e-06, 10, 50, 1000, 0.24287598879773095
1e-06, 1e-06, 10, 50, 100, 0.2710141658705398
1e-06, 1e-06, 10, 50, 1, 0.3023389956282292
1e-06, 1e-06, 10, 50, 0.1, 0.31010016887639386
1e-06, 1e-06, 10, 50, 0.01, nan
1e-06, 1e-06, 10, 50, 0.001, 0.3815904440386464
1e-06, 1e-06, 10, 50, 0.0001, 0.46341764896445925
1e-06, 1e-06, 10, 50, 1e-05, 0.3485454633810503
1e-06, 1e-06, 10, 50, 1e-06, 0.3698843166287842
1e-06, 1e-06, 10, 50, 0, 0.3743698282163934
1e-06, 1e-06, 10, 100, 1000, 0.24967514947710281
1e-06, 1e-06, 10, 100, 100, 0.2867264695581261
1e-06, 1e-06, 10, 100, 1, 0.24280757126990174
1e-06, 1e-06, 10, 100, 0.1, 0.27067963275889584
1e-06, 1e-06, 10, 100, 0.01, nan
1e-06, 1e-06, 10, 100, 0.001, 0.32983091285493193
1e-06, 1e-06, 10, 100, 0.0001, 0.2790015494460636
1e-06, 1e-06, 10, 100, 1e-05, 0.32148881451038513
1e-06, 1e-06, 10, 100, 1e-06, 0.37898950467262954
1e-06, 1e-06, 10, 100, 0, 0.377007773989993
1e-06, 1e-06, 10, 150, 1000, 0.27300665511885364
1e-06, 1e-06, 10, 150, 100, 0.2577921951656954
1e-06, 1e-06, 10, 150, 1, 0.31726475008811117
1e-06, 1e-06, 10, 150, 0.1, 0.2628245663550254
1e-06, 1e-06, 10, 150, 0.01, 0.34911677301689154
1e-06, 1e-06, 10, 150, 0.001, 0.3712055587832133
1e-06, 1e-06, 10, 150, 0.0001, 0.35486032899222636
1e-06, 1e-06, 10, 150, 1e-05, 0.34972747347284394
1e-06, 1e-06, 10, 150, 1e-06, 0.40442809686727604
1e-06, 1e-06, 10, 150, 0, 0.30688037342538815
1e-06, 1e-06, 10, 200, 1000, 0.30418509774790786
1e-06, 1e-06, 10, 200, 100, 0.29247015041170404
1e-06, 1e-06, 10, 200, 1, 0.2478624081578017
1e-06, 1e-06, 10, 200, 0.1, 0.3212315965261109
1e-06, 1e-06, 10, 200, 0.01, nan
1e-06, 1e-06, 10, 200, 0.001, 0.35667457680601744
1e-06, 1e-06, 10, 200, 0.0001, 0.32165717073561423
1e-06, 1e-06, 10, 200, 1e-05, 0.33109860138842556
1e-06, 1e-06, 10, 200, 1e-06, nan
1e-06, 1e-06, 10, 200, 0, 0.3636484740783032
1e-06, 1e-06, 15, 1, 1000, 0.16745230396545843
1e-06, 1e-06, 15, 1, 100, 0.18273281953048312
1e-06, 1e-06, 15, 1, 1, 0.18868270792288463
1e-06, 1e-06, 15, 1, 0.1, 0.22436964206197202
1e-06, 1e-06, 15, 1, 0.01, 0.18030882455299765
1e-06, 1e-06, 15, 1, 0.001, 0.17828747758715122
1e-06, 1e-06, 15, 1, 0.0001, 0.19869240873608873
1e-06, 1e-06, 15, 1, 1e-05, 0.1780428336862972
1e-06, 1e-06, 15, 1, 1e-06, 0.21616847260200486
1e-06, 1e-06, 15, 1, 0, 0.21033727950108794
1e-06, 1e-06, 15, 50, 1000, 0.29083755393896216
1e-06, 1e-06, 15, 50, 100, 0.28706313634022285
1e-06, 1e-06, 15, 50, 1, 0.29208976009240767
1e-06, 1e-06, 15, 50, 0.1, 0.24611540345286398
1e-06, 1e-06, 15, 50, 0.01, 0.2958225595156078
1e-06, 1e-06, 15, 50, 0.001, 0.35721854962252153
1e-06, 1e-06, 15, 50, 0.0001, 0.36708001311581134
1e-06, 1e-06, 15, 50, 1e-05, 0.3748533028309172
1e-06, 1e-06, 15, 50, 1e-06, 0.37922830976907224
1e-06, 1e-06, 15, 50, 0, 0.3537661761534941
1e-06, 1e-06, 15, 100, 1000, 0.2711304883854968
1e-06, 1e-06, 15, 100, 100, 0.27110272955290016
1e-06, 1e-06, 15, 100, 1, 0.17750121611570222
1e-06, 1e-06, 15, 100, 0.1, 0.3092795813358079
1e-06, 1e-06, 15, 100, 0.01, 0.2989313636681635
1e-06, 1e-06, 15, 100, 0.001, 0.3510296319117307
1e-06, 1e-06, 15, 100, 0.0001, 0.38255406318030793
1e-06, 1e-06, 15, 100, 1e-05, 0.3563052431281569
1e-06, 1e-06, 15, 100, 1e-06, 0.3687233715475305
1e-06, 1e-06, 15, 100, 0, 0.34244478804657874
1e-06, 1e-06, 15, 150, 1000, 0.28102447113844786
1e-06, 1e-06, 15, 150, 100, 0.26072349952614166
1e-06, 1e-06, 15, 150, 1, 0.20988972574341563
1e-06, 1e-06, 15, 150, 0.1, 0.34820126493293385
1e-06, 1e-06, 15, 150, 0.01, 0.2944743892687197
1e-06, 1e-06, 15, 150, 0.001, 0.3123207938178354
1e-06, 1e-06, 15, 150, 0.0001, 0.34397494439456916
1e-06, 1e-06, 15, 150, 1e-05, 0.3199490659619128
1e-06, 1e-06, 15, 150, 1e-06, 0.2839499090110504
1e-06, 1e-06, 15, 150, 0, 0.3538310265498002
1e-06, 1e-06, 15, 200, 1000, 0.24222457202213438
1e-06, 1e-06, 15, 200, 100, 0.2982635689534904
1e-06, 1e-06, 15, 200, 1, 0.14864215001281658
1e-06, 1e-06, 15, 200, 0.1, 0.24662932927618111
1e-06, 1e-06, 15, 200, 0.01, 0.3310367321935444
1e-06, 1e-06, 15, 200, 0.001, 0.3697706212616314
1e-06, 1e-06, 15, 200, 0.0001, 0.2768296288907603
1e-06, 1e-06, 15, 200, 1e-05, 0.34491376732675233
1e-06, 1e-06, 15, 200, 1e-06, 0.37043904663542093
1e-06, 1e-06, 15, 200, 0, 0.358765808239283
1e-06, 1e-06, 20, 1, 1000, 0.16219179956256824
1e-06, 1e-06, 20, 1, 100, 0.1559110760181514
1e-06, 1e-06, 20, 1, 1, 0.16291988191240037
1e-06, 1e-06, 20, 1, 0.1, 0.17765447066109033
1e-06, 1e-06, 20, 1, 0.01, 0.17071471742530286
1e-06, 1e-06, 20, 1, 0.001, 0.18072094548055906
1e-06, 1e-06, 20, 1, 0.0001, 0.16421175811812788
1e-06, 1e-06, 20, 1, 1e-05, 0.16778752185067325
1e-06, 1e-06, 20, 1, 1e-06, 0.17579242436366735
1e-06, 1e-06, 20, 1, 0, 0.20666065398726238
1e-06, 1e-06, 20, 50, 1000, 0.2154064450674968
1e-06, 1e-06, 20, 50, 100, 0.2851038567241203
1e-06, 1e-06, 20, 50, 1, 0.24831287672499994
1e-06, 1e-06, 20, 50, 0.1, 0.21050410879230388
1e-06, 1e-06, 20, 50, 0.01, 0.3308623563922395
1e-06, 1e-06, 20, 50, 0.001, 0.3505412639182523
1e-06, 1e-06, 20, 50, 0.0001, 0.3320071626786543
1e-06, 1e-06, 20, 50, 1e-05, 0.31720083616238604
1e-06, 1e-06, 20, 50, 1e-06, 0.3340612051041179
1e-06, 1e-06, 20, 50, 0, 0.32276849630766385
1e-06, 1e-06, 20, 100, 1000, 0.27589204195626205
1e-06, 1e-06, 20, 100, 100, 0.26096412544845854
1e-06, 1e-06, 20, 100, 1, 0.2473795906525678
1e-06, 1e-06, 20, 100, 0.1, 0.26496610732150166
1e-06, 1e-06, 20, 100, 0.01, 0.33992828608296294
1e-06, 1e-06, 20, 100, 0.001, 0.40282685906728083
1e-06, 1e-06, 20, 100, 0.0001, 0.42816874560911594
1e-06, 1e-06, 20, 100, 1e-05, 0.2553471522959676
1e-06, 1e-06, 20, 100, 1e-06, 0.31829579908290395
1e-06, 1e-06, 20, 100, 0, 0.3480420554521589
1e-06, 1e-06, 20, 150, 1000, 0.2511963850023651
1e-06, 1e-06, 20, 150, 100, 0.24743919601396494
1e-06, 1e-06, 20, 150, 1, 0.197592475623472
1e-06, 1e-06, 20, 150, 0.1, 0.3079939902711783
1e-06, 1e-06, 20, 150, 0.01, 0.2881182894394202
1e-06, 1e-06, 20, 150, 0.001, 0.2596915754506874
1e-06, 1e-06, 20, 150, 0.0001, 0.32484530697846137
1e-06, 1e-06, 20, 150, 1e-05, 0.32351625489263985
1e-06, 1e-06, 20, 150, 1e-06, 0.3476381553160452
1e-06, 1e-06, 20, 150, 0, 0.3274042168899783
1e-06, 1e-06, 20, 200, 1000, 0.26786429367355447
1e-06, 1e-06, 20, 200, 100, 0.26473840455904374
1e-06, 1e-06, 20, 200, 1, 0.157597904427689
1e-06, 1e-06, 20, 200, 0.1, 0.36402948575825245
1e-06, 1e-06, 20, 200, 0.01, 0.28025810011350094
1e-06, 1e-06, 20, 200, 0.001, 0.2922180578541868
1e-06, 1e-06, 20, 200, 0.0001, 0.4330854443981292
1e-06, 1e-06, 20, 200, 1e-05, nan
1e-06, 1e-06, 20, 200, 1e-06, 0.31828513057325164
1e-06, 1e-06, 20, 200, 0, 0.3621264056243961
1e-06, 1e-08, 3, 1, 1000, 0.4490673860633766
1e-06, 1e-08, 3, 1, 100, 0.4792473842376924
1e-06, 1e-08, 3, 1, 1, 0.4007252392065106
1e-06, 1e-08, 3, 1, 0.1, 0.45761456315496823
1e-06, 1e-08, 3, 1, 0.01, 0.4647704745000609
1e-06, 1e-08, 3, 1, 0.001, 0.4745214834762636
1e-06, 1e-08, 3, 1, 0.0001, 0.404889973268389
1e-06, 1e-08, 3, 1, 1e-05, 0.4602841060551157
1e-06, 1e-08, 3, 1, 1e-06, 0.43125804184639427
1e-06, 1e-08, 3, 1, 0, 0.42262204695125816
1e-06, 1e-08, 3, 50, 1000, 0.3297095872424045
1e-06, 1e-08, 3, 50, 100, 0.3282653982559676
1e-06, 1e-08, 3, 50, 1, 0.31036686315656886
1e-06, 1e-08, 3, 50, 0.1, 0.2226283510888263
1e-06, 1e-08, 3, 50, 0.01, 0.31086341314217014
1e-06, 1e-08, 3, 50, 0.001, nan
1e-06, 1e-08, 3, 50, 0.0001, 0.3058787715118414
1e-06, 1e-08, 3, 50, 1e-05, nan
1e-06, 1e-08, 3, 50, 1e-06, 0.47456873907522507
1e-06, 1e-08, 3, 50, 0, nan
1e-06, 1e-08, 3, 100, 1000, 0.15825826456289716
1e-06, 1e-08, 3, 100, 100, 0.32403300619006686
1e-06, 1e-08, 3, 100, 1, 0.2203331378197772
1e-06, 1e-08, 3, 100, 0.1, 0.30775848121522575
1e-06, 1e-08, 3, 100, 0.01, 0.17809360119359524
1e-06, 1e-08, 3, 100, 0.001, nan
1e-06, 1e-08, 3, 100, 0.0001, nan
1e-06, 1e-08, 3, 100, 1e-05, 0.40575960371675657
1e-06, 1e-08, 3, 100, 1e-06, 0.4885880510005244
1e-06, 1e-08, 3, 100, 0, nan
1e-06, 1e-08, 3, 150, 1000, 0.34135620810208533
1e-06, 1e-08, 3, 150, 100, 0.3809660004363076
1e-06, 1e-08, 3, 150, 1, 0.286935875532575
1e-06, 1e-08, 3, 150, 0.1, 0.34059860028871014
1e-06, 1e-08, 3, 150, 0.01, nan
1e-06, 1e-08, 3, 150, 0.001, 0.2804390339096454
1e-06, 1e-08, 3, 150, 0.0001, nan
1e-06, 1e-08, 3, 150, 1e-05, nan
1e-06, 1e-08, 3, 150, 1e-06, 0.4885585645003958
1e-06, 1e-08, 3, 150, 0, nan
1e-06, 1e-08, 3, 200, 1000, 0.3727745546790725
1e-06, 1e-08, 3, 200, 100, 0.3773853065603312
1e-06, 1e-08, 3, 200, 1, 0.25882033471789756
1e-06, 1e-08, 3, 200, 0.1, nan
1e-06, 1e-08, 3, 200, 0.01, 0.21764724787152034
1e-06, 1e-08, 3, 200, 0.001, nan
1e-06, 1e-08, 3, 200, 0.0001, nan
1e-06, 1e-08, 3, 200, 1e-05, 0.46055881769730816
1e-06, 1e-08, 3, 200, 1e-06, nan
1e-06, 1e-08, 3, 200, 0, 0.4336263070446805
1e-06, 1e-08, 5, 1, 1000, 0.3804448790666621
1e-06, 1e-08, 5, 1, 100, 0.3404520910239944
1e-06, 1e-08, 5, 1, 1, 0.3442339362640264
1e-06, 1e-08, 5, 1, 0.1, 0.349675423892398
1e-06, 1e-08, 5, 1, 0.01, 0.285017302059098
1e-06, 1e-08, 5, 1, 0.001, 0.3621299118083354
1e-06, 1e-08, 5, 1, 0.0001, 0.32692091039895166
1e-06, 1e-08, 5, 1, 1e-05, 0.35619680619280947
1e-06, 1e-08, 5, 1, 1e-06, 0.3775076193726023
1e-06, 1e-08, 5, 1, 0, 0.3716589362042482
1e-06, 1e-08, 5, 50, 1000, 0.29855711574850424
1e-06, 1e-08, 5, 50, 100, 0.30433138788867853
1e-06, 1e-08, 5, 50, 1, 0.2751773555238538
1e-06, 1e-08, 5, 50, 0.1, nan
1e-06, 1e-08, 5, 50, 0.01, nan
1e-06, 1e-08, 5, 50, 0.001, nan
1e-06, 1e-08, 5, 50, 0.0001, nan
1e-06, 1e-08, 5, 50, 1e-05, nan
1e-06, 1e-08, 5, 50, 1e-06, nan
1e-06, 1e-08, 5, 50, 0, nan
1e-06, 1e-08, 5, 100, 1000, 0.2744685254347005
1e-06, 1e-08, 5, 100, 100, 0.1071215082404367
1e-06, 1e-08, 5, 100, 1, 0.2536082933039682
1e-06, 1e-08, 5, 100, 0.1, 0.33609622578692144
1e-06, 1e-08, 5, 100, 0.01, nan
1e-06, 1e-08, 5, 100, 0.001, nan
1e-06, 1e-08, 5, 100, 0.0001, nan
1e-06, 1e-08, 5, 100, 1e-05, nan
1e-06, 1e-08, 5, 100, 1e-06, nan
1e-06, 1e-08, 5, 100, 0, nan
1e-06, 1e-08, 5, 150, 1000, 0.29184217787215144
1e-06, 1e-08, 5, 150, 100, 0.3194658282487794
1e-06, 1e-08, 5, 150, 1, 0.3062610657473403
1e-06, 1e-08, 5, 150, 0.1, nan
1e-06, 1e-08, 5, 150, 0.01, nan
1e-06, 1e-08, 5, 150, 0.001, nan
1e-06, 1e-08, 5, 150, 0.0001, nan
1e-06, 1e-08, 5, 150, 1e-05, nan
1e-06, 1e-08, 5, 150, 1e-06, nan
1e-06, 1e-08, 5, 150, 0, 0.3626850591384182
1e-06, 1e-08, 5, 200, 1000, 0.28092232826095537
1e-06, 1e-08, 5, 200, 100, 0.3389387122348056
1e-06, 1e-08, 5, 200, 1, nan
1e-06, 1e-08, 5, 200, 0.1, nan
1e-06, 1e-08, 5, 200, 0.01, nan
1e-06, 1e-08, 5, 200, 0.001, nan
1e-06, 1e-08, 5, 200, 0.0001, nan
1e-06, 1e-08, 5, 200, 1e-05, nan
1e-06, 1e-08, 5, 200, 1e-06, nan
1e-06, 1e-08, 5, 200, 0, nan
1e-06, 1e-08, 10, 1, 1000, 0.256200601961371
1e-06, 1e-08, 10, 1, 100, 0.25314036622214264
1e-06, 1e-08, 10, 1, 1, 0.25446415745913276
1e-06, 1e-08, 10, 1, 0.1, 0.21869255708677282
1e-06, 1e-08, 10, 1, 0.01, 0.25917760727739003
1e-06, 1e-08, 10, 1, 0.001, 0.24740312179358892
1e-06, 1e-08, 10, 1, 0.0001, 0.24148757252996556
1e-06, 1e-08, 10, 1, 1e-05, 0.1985147753927824
1e-06, 1e-08, 10, 1, 1e-06, 0.1722070946169074
1e-06, 1e-08, 10, 1, 0, 0.24301059505799485
1e-06, 1e-08, 10, 50, 1000, 0.28755698963434123
1e-06, 1e-08, 10, 50, 100, 0.25264527938842485
1e-06, 1e-08, 10, 50, 1, 0.2501555606675788
1e-06, 1e-08, 10, 50, 0.1, 0.23670372704697
1e-06, 1e-08, 10, 50, 0.01, 0.32587747373343956
1e-06, 1e-08, 10, 50, 0.001, nan
1e-06, 1e-08, 10, 50, 0.0001, 0.40604253603572493
1e-06, 1e-08, 10, 50, 1e-05, nan
1e-06, 1e-08, 10, 50, 1e-06, nan
1e-06, 1e-08, 10, 50, 0, nan
1e-06, 1e-08, 10, 100, 1000, 0.25627437948373094
1e-06, 1e-08, 10, 100, 100, 0.2115953784417642
1e-06, 1e-08, 10, 100, 1, 0.25020659598065953
1e-06, 1e-08, 10, 100, 0.1, nan
1e-06, 1e-08, 10, 100, 0.01, nan
1e-06, 1e-08, 10, 100, 0.001, nan
1e-06, 1e-08, 10, 100, 0.0001, nan
1e-06, 1e-08, 10, 100, 1e-05, nan
1e-06, 1e-08, 10, 100, 1e-06, nan
1e-06, 1e-08, 10, 100, 0, nan
1e-06, 1e-08, 10, 150, 1000, 0.2336807981951399
1e-06, 1e-08, 10, 150, 100, 0.2588010942797147
1e-06, 1e-08, 10, 150, 1, nan
1e-06, 1e-08, 10, 150, 0.1, nan
1e-06, 1e-08, 10, 150, 0.01, nan
1e-06, 1e-08, 10, 150, 0.001, nan
1e-06, 1e-08, 10, 150, 0.0001, nan
1e-06, 1e-08, 10, 150, 1e-05, nan
1e-06, 1e-08, 10, 150, 1e-06, nan
1e-06, 1e-08, 10, 150, 0, nan
1e-06, 1e-08, 10, 200, 1000, 0.35184438209512126
1e-06, 1e-08, 10, 200, 100, 0.25643438514279493
1e-06, 1e-08, 10, 200, 1, nan
1e-06, 1e-08, 10, 200, 0.1, nan
1e-06, 1e-08, 10, 200, 0.01, nan
1e-06, 1e-08, 10, 200, 0.001, nan
1e-06, 1e-08, 10, 200, 0.0001, nan
1e-06, 1e-08, 10, 200, 1e-05, nan
1e-06, 1e-08, 10, 200, 1e-06, 0.32849178413525687
1e-06, 1e-08, 10, 200, 0, nan
1e-06, 1e-08, 15, 1, 1000, 0.20726479301261122
1e-06, 1e-08, 15, 1, 100, 0.20348503810248608
1e-06, 1e-08, 15, 1, 1, 0.21531645505682095
1e-06, 1e-08, 15, 1, 0.1, 0.17703796151419646
1e-06, 1e-08, 15, 1, 0.01, 0.17496391348322546
1e-06, 1e-08, 15, 1, 0.001, 0.22782798810128135
1e-06, 1e-08, 15, 1, 0.0001, 0.17497566304220785
1e-06, 1e-08, 15, 1, 1e-05, 0.22891404856056238
1e-06, 1e-08, 15, 1, 1e-06, 0.17333363296725643
1e-06, 1e-08, 15, 1, 0, 0.17774140330126836
1e-06, 1e-08, 15, 50, 1000, 0.25645241468810814
1e-06, 1e-08, 15, 50, 100, 0.253919666049069
1e-06, 1e-08, 15, 50, 1, 0.21390356626681023
1e-06, 1e-08, 15, 50, 0.1, 0.2982220517630907
1e-06, 1e-08, 15, 50, 0.01, nan
1e-06, 1e-08, 15, 50, 0.001, 0.3406798170541019
1e-06, 1e-08, 15, 50, 0.0001, nan
1e-06, 1e-08, 15, 50, 1e-05, 0.03748515568447095
1e-06, 1e-08, 15, 50, 1e-06, nan
1e-06, 1e-08, 15, 50, 0, nan
1e-06, 1e-08, 15, 100, 1000, 0.2695522103156154
1e-06, 1e-08, 15, 100, 100, 0.25881875656805603
1e-06, 1e-08, 15, 100, 1, 0.38477675101367453
1e-06, 1e-08, 15, 100, 0.1, nan
1e-06, 1e-08, 15, 100, 0.01, nan
1e-06, 1e-08, 15, 100, 0.001, nan
1e-06, 1e-08, 15, 100, 0.0001, nan
1e-06, 1e-08, 15, 100, 1e-05, nan
1e-06, 1e-08, 15, 100, 1e-06, nan
1e-06, 1e-08, 15, 100, 0, nan
1e-06, 1e-08, 15, 150, 1000, 0.26672612836981907
1e-06, 1e-08, 15, 150, 100, 0.2656936733365527
1e-06, 1e-08, 15, 150, 1, 0.35288339746073477
1e-06, 1e-08, 15, 150, 0.1, nan
1e-06, 1e-08, 15, 150, 0.01, nan
1e-06, 1e-08, 15, 150, 0.001, nan
1e-06, 1e-08, 15, 150, 0.0001, nan
1e-06, 1e-08, 15, 150, 1e-05, nan
1e-06, 1e-08, 15, 150, 1e-06, nan
1e-06, 1e-08, 15, 150, 0, nan
1e-06, 1e-08, 15, 200, 1000, 0.2703061822082575
1e-06, 1e-08, 15, 200, 100, 0.23450125541644845
1e-06, 1e-08, 15, 200, 1, nan
1e-06, 1e-08, 15, 200, 0.1, nan
1e-06, 1e-08, 15, 200, 0.01, nan
1e-06, 1e-08, 15, 200, 0.001, nan
1e-06, 1e-08, 15, 200, 0.0001, nan
1e-06, 1e-08, 15, 200, 1e-05, nan
1e-06, 1e-08, 15, 200, 1e-06, nan
1e-06, 1e-08, 15, 200, 0, nan
1e-06, 1e-08, 20, 1, 1000, 0.21655533646077646
1e-06, 1e-08, 20, 1, 100, 0.17322628131028453
1e-06, 1e-08, 20, 1, 1, 0.15046980198715526
1e-06, 1e-08, 20, 1, 0.1, 0.20216443966712172
1e-06, 1e-08, 20, 1, 0.01, 0.1702364773556866
1e-06, 1e-08, 20, 1, 0.001, 0.15488564457168036
1e-06, 1e-08, 20, 1, 0.0001, 0.1765416681593554
1e-06, 1e-08, 20, 1, 1e-05, 0.20309317725525167
1e-06, 1e-08, 20, 1, 1e-06, 0.18837771165055614
1e-06, 1e-08, 20, 1, 0, 0.19759408618086524
1e-06, 1e-08, 20, 50, 1000, 0.25885379472195064
1e-06, 1e-08, 20, 50, 100, 0.2506617153373403
1e-06, 1e-08, 20, 50, 1, 0.39136506139616706
1e-06, 1e-08, 20, 50, 0.1, nan
1e-06, 1e-08, 20, 50, 0.01, 0.2986899891505052
1e-06, 1e-08, 20, 50, 0.001, 0.3334738887978104
1e-06, 1e-08, 20, 50, 0.0001, 0.369365662746052
1e-06, 1e-08, 20, 50, 1e-05, nan
1e-06, 1e-08, 20, 50, 1e-06, 0.30306430926097677
1e-06, 1e-08, 20, 50, 0, 0.30134881532903374
1e-06, 1e-08, 20, 100, 1000, 0.25047095799387387
1e-06, 1e-08, 20, 100, 100, 0.26281478342600395
1e-06, 1e-08, 20, 100, 1, 0.3400572189750757
1e-06, 1e-08, 20, 100, 0.1, nan
1e-06, 1e-08, 20, 100, 0.01, 0.2413182846273728
1e-06, 1e-08, 20, 100, 0.001, nan
1e-06, 1e-08, 20, 100, 0.0001, 0.2595432892952942
1e-06, 1e-08, 20, 100, 1e-05, 0.26882914174970396
1e-06, 1e-08, 20, 100, 1e-06, nan
1e-06, 1e-08, 20, 100, 0, 0.3395622424305519
1e-06, 1e-08, 20, 150, 1000, 0.3076497999863708
1e-06, 1e-08, 20, 150, 100, 0.2168852297308813
1e-06, 1e-08, 20, 150, 1, 0.33047054591463537
1e-06, 1e-08, 20, 150, 0.1, nan
1e-06, 1e-08, 20, 150, 0.01, nan
1e-06, 1e-08, 20, 150, 0.001, nan
1e-06, 1e-08, 20, 150, 0.0001, 0.36571712022575403
1e-06, 1e-08, 20, 150, 1e-05, 0.29713673392823364
1e-06, 1e-08, 20, 150, 1e-06, nan
1e-06, 1e-08, 20, 150, 0, nan
1e-06, 1e-08, 20, 200, 1000, 0.28709822878547464
1e-06, 1e-08, 20, 200, 100, 0.27622751448869926
1e-06, 1e-08, 20, 200, 1, nan
1e-06, 1e-08, 20, 200, 0.1, nan
1e-06, 1e-08, 20, 200, 0.01, nan
1e-06, 1e-08, 20, 200, 0.001, nan
1e-06, 1e-08, 20, 200, 0.0001, nan
1e-06, 1e-08, 20, 200, 1e-05, nan
1e-06, 1e-08, 20, 200, 1e-06, nan
1e-06, 1e-08, 20, 200, 0, nan
1e-06, 1e-10, 3, 1, 1000, 0.4619485557875981
1e-06, 1e-10, 3, 1, 100, 0.446637547068191
1e-06, 1e-10, 3, 1, 1, 0.43968478588749144
1e-06, 1e-10, 3, 1, 0.1, 0.47578953858117684
1e-06, 1e-10, 3, 1, 0.01, 0.42068456524262915
1e-06, 1e-10, 3, 1, 0.001, 0.4299702432743573
1e-06, 1e-10, 3, 1, 0.0001, 0.44398845452801594
1e-06, 1e-10, 3, 1, 1e-05, 0.3920415021136674
1e-06, 1e-10, 3, 1, 1e-06, 0.4320785294937828
1e-06, 1e-10, 3, 1, 0, 0.462757712556073
1e-06, 1e-10, 3, 50, 1000, 0.2239181519039906
1e-06, 1e-10, 3, 50, 100, 0.22504574663550828
1e-06, 1e-10, 3, 50, 1, 0.22781243642755858
1e-06, 1e-10, 3, 50, 0.1, nan
1e-06, 1e-10, 3, 50, 0.01, nan
1e-06, 1e-10, 3, 50, 0.001, 0.3454647159721725
1e-06, 1e-10, 3, 50, 0.0001, nan
1e-06, 1e-10, 3, 50, 1e-05, 0.29286543871455595
1e-06, 1e-10, 3, 50, 1e-06, nan
1e-06, 1e-10, 3, 50, 0, 0.44104705458145266
1e-06, 1e-10, 3, 100, 1000, 0.21146107608608997
1e-06, 1e-10, 3, 100, 100, 0.09933529000534452
1e-06, 1e-10, 3, 100, 1, nan
1e-06, 1e-10, 3, 100, 0.1, nan
1e-06, 1e-10, 3, 100, 0.01, nan
1e-06, 1e-10, 3, 100, 0.001, nan
1e-06, 1e-10, 3, 100, 0.0001, 0.23059544255715514
1e-06, 1e-10, 3, 100, 1e-05, 0.4412259635789193
1e-06, 1e-10, 3, 100, 1e-06, nan
1e-06, 1e-10, 3, 100, 0, nan
1e-06, 1e-10, 3, 150, 1000, 0.31631880539961893
1e-06, 1e-10, 3, 150, 100, 0.30225118693118974
1e-06, 1e-10, 3, 150, 1, nan
1e-06, 1e-10, 3, 150, 0.1, 0.28797810051376993
1e-06, 1e-10, 3, 150, 0.01, nan
1e-06, 1e-10, 3, 150, 0.001, 0.2300034803383465
1e-06, 1e-10, 3, 150, 0.0001, nan
1e-06, 1e-10, 3, 150, 1e-05, 0.11406459622383457
1e-06, 1e-10, 3, 150, 1e-06, nan
1e-06, 1e-10, 3, 150, 0, nan
1e-06, 1e-10, 3, 200, 1000, 0.31686291233926495
1e-06, 1e-10, 3, 200, 100, 0.30124118683969564
1e-06, 1e-10, 3, 200, 1, nan
1e-06, 1e-10, 3, 200, 0.1, nan
1e-06, 1e-10, 3, 200, 0.01, nan
1e-06, 1e-10, 3, 200, 0.001, nan
1e-06, 1e-10, 3, 200, 0.0001, nan
1e-06, 1e-10, 3, 200, 1e-05, nan
1e-06, 1e-10, 3, 200, 1e-06, nan
1e-06, 1e-10, 3, 200, 0, nan
1e-06, 1e-10, 5, 1, 1000, 0.3565810686261788
1e-06, 1e-10, 5, 1, 100, 0.3460024395355923
1e-06, 1e-10, 5, 1, 1, 0.3240076488674746
1e-06, 1e-10, 5, 1, 0.1, 0.2845067540269162
1e-06, 1e-10, 5, 1, 0.01, 0.28896099137546805
1e-06, 1e-10, 5, 1, 0.001, 0.30848314837774354
1e-06, 1e-10, 5, 1, 0.0001, 0.35212381877299537
1e-06, 1e-10, 5, 1, 1e-05, 0.3219170198325618
1e-06, 1e-10, 5, 1, 1e-06, 0.26394593306867425
1e-06, 1e-10, 5, 1, 0, 0.3435068739305923
1e-06, 1e-10, 5, 50, 1000, 0.2720645318168443
1e-06, 1e-10, 5, 50, 100, 0.2351058109572907
1e-06, 1e-10, 5, 50, 1, 0.28903032107522847
1e-06, 1e-10, 5, 50, 0.1, nan
1e-06, 1e-10, 5, 50, 0.01, 0.3885178174449627
1e-06, 1e-10, 5, 50, 0.001, nan
1e-06, 1e-10, 5, 50, 0.0001, nan
1e-06, 1e-10, 5, 50, 1e-05, nan
1e-06, 1e-10, 5, 50, 1e-06, 0.3895401356184544
1e-06, 1e-10, 5, 50, 0, nan
1e-06, 1e-10, 5, 100, 1000, 0.26842983710073914
1e-06, 1e-10, 5, 100, 100, 0.26242033883069193
1e-06, 1e-10, 5, 100, 1, nan
1e-06, 1e-10, 5, 100, 0.1, nan
1e-06, 1e-10, 5, 100, 0.01, nan
1e-06, 1e-10, 5, 100, 0.001, nan
1e-06, 1e-10, 5, 100, 0.0001, nan
1e-06, 1e-10, 5, 100, 1e-05, nan
1e-06, 1e-10, 5, 100, 1e-06, nan
1e-06, 1e-10, 5, 100, 0, nan
